ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
COM901,Hubbards,Total Reporting,1,2011,916,100,806,100,1722,100
COM902,St. Margarets Bay,Total Reporting,1,2011,1000,100,999,100,2000,100
COM903,Tantallon,Total Reporting,1,2011,3720,100,3675,100,7384,100
COM904,Hacketts Cove,Total Reporting,1,2011,607,100,672,100,1282,100
COM905,Peggys Cove,Total Reporting,1,2011,279,100,281,100,557,100
COM906,Prospect,Total Reporting,1,2011,1463,100,1363,100,2831,100
COM907,Terence Bay,Total Reporting,1,2011,458,100,462,100,920,100
COM908,Hatchet Lake,Total Reporting,1,2011,1257,100,1286,100,2543,100
COM909,Sambro,Total Reporting,1,2011,1557,100,1476,100,3033,100
COM910,Herring Cove,Total Reporting,1,2011,1172,100,1113,100,2285,100
COM911,Spryfield,Total Reporting,1,2011,4828,100,4234,100,9073,100
COM912,Armdale-Northwest Arm,Total Reporting,1,2011,4385,100,3716,100,8100,100
COM913,Fairview,Total Reporting,1,2011,7434,100,6369,100,13804,100
COM914,Halifax Chebucto,Total Reporting,1,2011,8470,100,7523,100,16005,100
COM915,Halifax Citadel,Total Reporting,1,2011,9512,100,8996,100,18494,100
COM916,Halifax Needham,Total Reporting,1,2011,9088,100,8756,100,17871,100
COM917,Clayton Park,Total Reporting,1,2011,15663,100,13456,100,29132,100
COM918,Timberlea,Total Reporting,1,2011,3841,100,3628,100,7453,100
COM919,Hammonds Plains,Total Reporting,1,2011,4269,100,4329,100,8600,100
COM920,Bedford,Total Reporting,1,2011,8117,100,7056,100,15192,100
COM921,Middle Sackville,Total Reporting,1,2011,4416,100,4110,100,8530,100
COM922,Upper Sackville,Total Reporting,1,2011,418,100,415,100,828,100
COM923,Beaver Bank,Total Reporting,1,2011,2826,100,2822,100,5634,100
COM924,Fall River,Total Reporting,1,2011,4501,100,4491,100,9000,100
COM925,Waverley,Total Reporting,1,2011,1040,100,946,100,1981,100
COM926,Dartmouth North,Total Reporting,1,2011,8747,100,7880,100,16627,100
COM927,Dartmouth East,Total Reporting,1,2011,10448,100,9367,100,19831,100
COM928,Dartmouth South,Total Reporting,1,2011,11140,100,9590,100,20727,100
COM929,Eastern Passage,Total Reporting,1,2011,4748,100,4518,100,9270,100
COM930,Millbrook First Nation (Cole Harbour (30)),Total Reporting,1,2011,68,100,87,100,160,100
COM931,Cole Harbour,Total Reporting,1,2011,10760,100,9924,100,20723,100
COM932,Preston,Total Reporting,1,2011,995,100,764,100,1758,100
COM934,Lake Echo,Total Reporting,1,2011,1282,100,1284,100,2560,100
COM935,Porters Lake,Total Reporting,1,2011,1356,100,1337,100,2687,100
COM936,Chezzetcook,Total Reporting,1,2011,1603,100,1620,100,3228,100
COM937,Musquodoboit Harbour,Total Reporting,1,2011,1004,100,991,100,1995,100
COM938,Jeddore,Total Reporting,1,2011,616,100,606,100,1222,100
COM939,Middle Musquodoboit,Total Reporting,1,2011,904,100,801,100,1704,100
COM940,Upper Musquodoboit,Total Reporting,1,2011,438,100,364,100,808,100
COM941,Ship Harbour,Total Reporting,1,2011,777,100,829,100,1611,100
COM942,Sheet Harbour,Total Reporting,1,2011,670,100,688,100,1362,100
COM943,Millbrook First Nation (Sheet Harbour (36)),Total Reporting,1,2011,0,100,0,100,0,100
COM944,Moser River,Total Reporting,1,2011,360,100,378,100,743,100
com945,Sable Island,Total Reporting,1,2011,0,100,0,100,0,100
com946,Liscomb Game Sanctuary,Total Reporting,1,2011,0,100,0,100,0,100
COM947,Millbrook First Nation (Beaver Lake (17)),Total Reporting,1,2011,0,100,0,100,0,100
COM948,Lower Sackville,Total Reporting,1,2011,9283,100,8634,100,17916,100
DHA1,South Shore Health,Total Reporting,1,2011,25520,100,24250,100,49770,100
DHA2,South West Health,Total Reporting,1,2011,25185,100,23475,100,48665,100
DHA3,Annapolis Valley Health,Total Reporting,1,2011,35075,100,32425,100,67500,100
DHA4,Colchester East Hants Health Authority,Total Reporting,1,2011,30023,100,28237,100,58265,100
DHA5,Cumberland Health Authority,Total Reporting,1,2011,13680,100,12380,100,26055,100
DHA6,Pictou County Health Authority,Total Reporting,1,2011,19605,100,18265,100,37865,100
DHA7,Guysborough Antigonish Strait Health Authority,Total Reporting,1,2011,18825,100,17785,100,36610,100
DHA8,Cape Breton District Health Authority,Total Reporting,1,2011,52800,100,47305,100,100095,100
DHA9,Capital Health,Total Reporting,1,2011,178707,100,164518,100,343220,100
ECR21,Cape Breton,Total Reporting,1,2011,59710,100,53835,100,113550,100
ECR22,North Shore,Total Reporting,1,2011,66945,100,62070,100,129000,100
ECR23,Annapolis Valley,Total Reporting,1,2011,52735,100,49280,100,102015,100
ECR24,Southern,Total Reporting,1,2011,50705,100,47725,100,98435,100
ECR25,Halifax,Total Reporting,1,2011,169325,100,155725,100,325045,100
FED12001,Cape Breton - Canso,Total Reporting,1,2011,30008,100,27849,100,57881,100
FED12002,Central Nova,Total Reporting,1,2011,30925,100,28965,100,59890,100
FED12003,Dartmouth - Cole Harbour,Total Reporting,1,2011,39513,100,35293,100,74855,100
FED12005,Halifax West,Total Reporting,1,2011,42396,100,38179,100,80620,100
FED12006,Kings - Hants,Total Reporting,1,2011,35499,100,33233,100,68742,100
FED12007,Cumberland - Colchester - Musquodoboit Valley,Total Reporting,1,2011,37764,100,34808,100,72571,100
FED12008,Sackville - Eastern Shore,Total Reporting,1,2011,37947,100,36348,100,74277,100
FED12009,South Shore - St. Margaret''s,Total Reporting,1,2011,35715,100,34245,100,69950,100
FED12010,Sydney - Victoria,Total Reporting,1,2011,32207,100,28571,100,60799,100
FED12011,West Nova,Total Reporting,1,2011,36177,100,33393,100,69575,100
JPD18,Cape Breton Regional Municipality,Total Reporting,1,2011,43923,100,38832,100,82815,100
JPD7,Eskasoni,Total Reporting,1,2011,1142,100,1042,100,2184,100
JPD702,Barrington Municipality,Total Reporting,1,2011,3336,100,3331,100,6662,100
JPD709,Digby Municipality,Total Reporting,1,2011,3455,100,3125,100,6590,100
JPD736,Shelburne Municipality,Total Reporting,1,2011,2130,100,2091,100,4236,100
JPD849,Indian Brook,Total Reporting,1,2011,441,100,341,100,787,100
JPD850,Millbrook,Total Reporting,1,2011,279,100,284,100,563,100
JPD999,Halifax Regional Municipality (HRPS/RCMP),Total Reporting,1,2011,169313,100,155662,100,325075,100
MED1701,CBRM (District 1),Total Reporting,1,2011,3956,100,3631,100,7578,100
MED1702,CBRM (District 2),Total Reporting,1,2011,3870,100,3311,100,7170,100
MED1703,CBRM (District 3),Total Reporting,1,2011,3027,100,2972,100,5999,100
MED1704,CBRM (District 4),Total Reporting,1,2011,3730,100,3375,100,7109,100
MED1705,CBRM (District 5),Total Reporting,1,2011,3956,100,3372,100,7347,100
MED1706,CBRM (District 6),Total Reporting,1,2011,4319,100,3511,100,7843,100
MED1707,CBRM (District 7),Total Reporting,1,2011,3160,100,2786,100,5956,100
MED1708,CBRM (District 8),Total Reporting,1,2011,3058,100,2957,100,6020,100
MED1709,CBRM (District 9),Total Reporting,1,2011,4111,100,3489,100,7617,100
MED1710,CBRM (District 10),Total Reporting,1,2011,4219,100,3678,100,7900,100
MED1711,CBRM (District 11),Total Reporting,1,2011,4360,100,3836,100,8202,100
MED1712,CBRM (District 12),Total Reporting,1,2011,3291,100,2958,100,6252,100
MED401,RQM (DISTRICT 1),Total Reporting,1,2011,705,100,727,100,1431,100
MED402,RQM (DISTRICT 2),Total Reporting,1,2011,774,100,600,100,1375,100
MED403,RQM (DISTRICT 3),Total Reporting,1,2011,634,100,574,100,1205,100
MED404,RQM (DISTRICT 4),Total Reporting,1,2011,575,100,595,100,1177,100
MED405,RQM (DISTRICT 5),Total Reporting,1,2011,583,100,628,100,1203,100
MED406,RQM (DISTRICT 6),Total Reporting,1,2011,877,100,849,100,1728,100
MED407,RQM (DISTRICT 7),Total Reporting,1,2011,634,100,606,100,1230,100
MED701,KINGS (District 1),Total Reporting,1,2011,1676,100,1606,100,3276,100
MED702,KINGS (District 2),Total Reporting,1,2011,1782,100,1570,100,3354,100
MED703,KINGS (District 3),Total Reporting,1,2011,1697,100,1611,100,3319,100
MED704,KINGS (District 4),Total Reporting,1,2011,1702,100,1711,100,3416,100
MED705,KINGS (District 5),Total Reporting,1,2011,1815,100,1770,100,3582,100
MED706,KINGS (District 6),Total Reporting,1,2011,2146,100,1934,100,4082,100
MED708,KINGS (District 8),Total Reporting,1,2011,1702,100,1526,100,3226,100
MED709,KINGS (District 9),Total Reporting,1,2011,2177,100,2010,100,4181,100
MED710,KINGS (District 10),Total Reporting,1,2011,1912,100,1817,100,3726,100
MED711,KINGS (District 11),Total Reporting,1,2011,1921,100,1665,100,3597,100
MED712,KINGS (District 12),Total Reporting,1,2011,1842,100,1901,100,3740,100
MED799,KINGS (Not part of KINGS),Total Reporting,1,2011,5604,100,4811,100,10396,100
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),Total Reporting,1,2011,8335,100,8108,100,16448,100
MED902,HRM (Preston - Porters Lake - Eastern Shore),Total Reporting,1,2011,10927,100,10789,100,21711,100
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),Total Reporting,1,2011,11356,100,10382,100,21734,100
MED904,HRM (Cole Harbour - Westphal),Total Reporting,1,2011,10828,100,10011,100,20883,100
MED905,HRM (Dartmouth Centre),Total Reporting,1,2011,12390,100,10475,100,22865,100
MED906,HRM (Harbourview - Burnside - Dartmouth East),Total Reporting,1,2011,10925,100,10131,100,21080,100
MED907,HRM (Peninsula South - Downtown),Total Reporting,1,2011,11130,100,10610,100,21735,100
MED908,HRM (Peninsula North),Total Reporting,1,2011,11281,100,10796,100,22102,100
MED909,HRM (Peninsula West - Armdale),Total Reporting,1,2011,12377,100,10385,100,22756,100
MED910,HRM (Birch Cove - Rockingham - Fairview),Total Reporting,1,2011,11676,100,10148,100,21843,100
MED911,HRM (Spryfield - Sambro - Prospect Road),Total Reporting,1,2011,10098,100,9448,100,19553,100
WSP23,Mersey,Total Reporting,1,2011,3596,100,3473,100,7064,100
MED912,HRM (Timberlea - Beechville - Clayton Park West),Total Reporting,1,2011,10932,100,9432,100,20358,100
MED913,HRM (Hammonds Plains - St. Margarets),Total Reporting,1,2011,9467,100,9530,100,18991,100
MED914,HRM (Upper/Middle Sackville - Beaver Bank),Total Reporting,1,2011,8340,100,7947,100,16273,100
MED915,HRM (Lower Sackville),Total Reporting,1,2011,9281,100,8633,100,17914,100
MED916,HRM (Bedford - Wentworth),Total Reporting,1,2011,9971,100,8838,100,18830,100
MUN101,Town of Stewiacke,Total Reporting,1,2011,666,100,593,100,1259,100
MUN102,Town of Truro,Total Reporting,1,2011,5700,100,4865,100,10560,100
MUN103,County of Colchester,Total Reporting,1,2011,15389,100,14717,100,30101,100
MUN11,Town of Clark's Harbour,Total Reporting,1,2011,356,100,366,100,718,100
MUN111,Town of Amherst,Total Reporting,1,2011,4199,100,3572,100,7776,100
MUN112,Town of Oxford,Total Reporting,1,2011,431,100,505,100,936,100
MUN113,Town of Parrsboro,Total Reporting,1,2011,673,100,465,100,1134,100
MUN114,Town of Springhill,Total Reporting,1,2011,1555,100,1155,100,2710,100
MUN115,County of Cumberland,Total Reporting,1,2011,6798,100,6660,100,13449,100
MUN12,Town of Lockeport,Total Reporting,1,2011,205,100,235,100,435,100
MUN121,Town of New Glasgow,Total Reporting,1,2011,4190,100,3576,100,7765,100
MUN122,Town of Pictou,Total Reporting,1,2011,1430,100,1330,100,2760,100
MUN123,Town of Stellarton,Total Reporting,1,2011,1935,100,1693,100,3623,100
MUN124,Town of Trenton,Total Reporting,1,2011,1118,100,989,100,2102,100
MUN125,Town of Westville,Total Reporting,1,2011,1710,100,1440,100,3145,100
MUN126,County of Pictou,Total Reporting,1,2011,9226,100,9233,100,18479,100
MUN13,Town of Shelburne,Total Reporting,1,2011,784,100,694,100,1478,100
MUN132,Town of Mulgrave,Total Reporting,1,2011,315,100,290,100,605,100
MUN133,District of Guysborough,Total Reporting,1,2011,1870,100,1940,100,3810,100
MUN134,District of St. Mary's,Total Reporting,1,2011,1010,100,945,100,1950,100
MUN14,District of Barrington,Total Reporting,1,2011,2979,100,2964,100,5942,100
MUN141,Town of Antigonish,Total Reporting,1,2011,2052,100,1629,100,3681,100
MUN142,County of Antigonish,Total Reporting,1,2011,6338,100,6116,100,12459,100
MUN15,District of Shelburne,Total Reporting,1,2011,1930,100,1861,100,3792,100
MUN151,Town of Port Hawkesbury,Total Reporting,1,2011,1480,100,1300,100,2780,100
MUN152,County of Inverness,Total Reporting,1,2011,6105,100,5900,100,11995,100
MUN161,County of Richmond,Total Reporting,1,2011,4045,100,3865,100,7905,100
MUN181,County of Victoria,Total Reporting,1,2011,3000,100,2920,100,5915,100
MUN21,Town of Yarmouth,Total Reporting,1,2011,3095,100,2405,100,5500,100
MUN22,District of Argyle,Total Reporting,1,2011,3535,100,3425,100,6960,100
MUN23,District of Yarmouth,Total Reporting,1,2011,4410,100,4140,100,8540,100
MUN31,Town of Digby,Total Reporting,1,2011,869,100,846,100,1715,100
MUN32,District of Clare,Total Reporting,1,2011,3630,100,3450,100,7080,100
MUN33,District of Digby,Total Reporting,1,2011,3403,100,3086,100,6484,100
MUN41,Region of Queens Municipality,Total Reporting,1,2011,4770,100,4575,100,9350,100
MUN51,Town of Annapolis Royal,Total Reporting,1,2011,285,100,165,100,445,100
MUN52,Town of Bridgetown,Total Reporting,1,2011,465,100,415,100,880,100
MUN53,Town of Middleton,Total Reporting,1,2011,820,100,620,100,1445,100
MUN54,County of Annapolis,Total Reporting,1,2011,7533,100,7303,100,14836,100
MUN61,Town of Bridgewater,Total Reporting,1,2011,3710,100,3130,100,6840,100
MUN62,Town of Lunenburg,Total Reporting,1,2011,1040,100,802,100,1841,100
MUN63,Town of Mahone Bay,Total Reporting,1,2011,460,100,360,100,820,100
MUN64,District of Chester,Total Reporting,1,2011,4609,100,4515,100,9123,100
MUN65,District of Lunenburg,Total Reporting,1,2011,10860,100,10813,100,21674,100
MUN71,Town of Berwick,Total Reporting,1,2011,990,100,872,100,1862,100
MUN72,Town of Kentville,Total Reporting,1,2011,2713,100,2331,100,5049,100
MUN73,Town of Wolfville,Total Reporting,1,2011,1935,100,1655,100,3590,100
MUN74,County of Kings,Total Reporting,1,2011,20337,100,19062,100,39404,100
MUN81,Town of Hantsport,Total Reporting,1,2011,466,100,485,100,951,100
MUN82,Town of Windsor,Total Reporting,1,2011,1568,100,1259,100,2827,100
MUN83,District of East Hants,Total Reporting,1,2011,9555,100,9320,100,18880,100
MUN84,District of West Hants,Total Reporting,1,2011,6071,100,5791,100,11862,100
MUN91,Halifax Regional Municipality,Total Reporting,1,2011,169305,100,155700,100,325015,100
PED10,Colchester-Musquodoboit Valley,Total Reporting,1,2011,7483,100,7208,100,14711,100
PED11,Colchester North,Total Reporting,1,2011,7588,100,7352,100,14918,100
PED12,Cole Harbour-Eastern Passage,Total Reporting,1,2011,7813,100,7416,100,15257,100
PED13,Cole Harbour-Portland Valley,Total Reporting,1,2011,9597,100,8713,100,18323,100
PED14,Cumberland North,Total Reporting,1,2011,7456,100,6548,100,14014,100
PED15,Cumberland South,Total Reporting,1,2011,6223,100,5835,100,12044,100
PED18,Preston-Dartmouth,Total Reporting,1,2011,6293,100,5598,100,11886,100
PED20,Guysborough-Eastern Shore-Tracadie,Total Reporting,1,2011,5626,100,5733,100,11387,100
PED21,Eastern Shore,Total Reporting,1,2011,6475,100,6445,100,12923,100
PED22,Fairview-Clayton Park,Total Reporting,1,2011,10107,100,8745,100,18875,100
PED24,Halifax Armdale,Total Reporting,1,2011,6546,100,5466,100,11999,100
PED25,Halifax Atlantic,Total Reporting,1,2011,7649,100,6967,100,14625,100
PED27,Halifax Citadel-Sable Island,Total Reporting,1,2011,8432,100,8051,100,16489,100
PED29,Hammonds Plains-Lucasville,Total Reporting,1,2011,5887,100,5923,100,11816,100
PED3,Argyle-Barrington,Total Reporting,1,2011,6868,100,6742,100,13609,100
PED30,Hants East,Total Reporting,1,2011,9565,100,9329,100,18899,100
PED31,Hants West,Total Reporting,1,2011,8102,100,7538,100,15670,100
PED33,Kings North,Total Reporting,1,2011,8541,100,7843,100,16389,100
PED34,Kings South,Total Reporting,1,2011,9292,100,8563,100,17855,100
PED35,Kings West,Total Reporting,1,2011,8137,100,7530,100,15662,100
PED37,Lunenburg West,Total Reporting,1,2011,8493,100,7871,100,16389,100
PED38,Northside-Westmount,Total Reporting,1,2011,8895,100,7890,100,16755,100
PED39,Pictou Centre,Total Reporting,1,2011,7300,100,6330,100,13630,100
PED40,Pictou East,Total Reporting,1,2011,6419,100,6169,100,12619,100
PED42,Queens-Shelburne,Total Reporting,1,2011,7749,100,7416,100,15151,100
PED43,Sackville-Beaverbank,Total Reporting,1,2011,6750,100,6371,100,13118,100
PED44,Sackville-Cobequid,Total Reporting,1,2011,8415,100,7776,100,16187,100
PED45,Sydney-Whitney Pier,Total Reporting,1,2011,9709,100,8403,100,18141,100
PED46,Sydney River-Mira-Louisbourg,Total Reporting,1,2011,8242,100,7241,100,15515,100
PED47,Timberlea-Prospect,Total Reporting,1,2011,8182,100,7884,100,16051,100
PED48,Truro-Bible Hill-Millbrook-Salmon River,Total Reporting,1,2011,8910,100,7740,100,16637,100
PED49,Victoria-The Lakes,Total Reporting,1,2011,6540,100,6323,100,12873,100
PED5,Cape Breton Centre,Total Reporting,1,2011,7202,100,6416,100,13633,100
PED50,Waverley-Fall River-Beaver Bank,Total Reporting,1,2011,7216,100,7216,100,14430,100
PED6,Cape Breton-Richmond,Total Reporting,1,2011,5995,100,5673,100,11673,100
PED7,Chester-St. Margaret's,Total Reporting,1,2011,8041,100,7896,100,15932,100
PED8,Clare-Digby,Total Reporting,1,2011,7902,100,7382,100,15279,100
PED9,Clayton Park West,Total Reporting,1,2011,9744,100,8082,100,17827,100
PRO9010,Newfoundland and Labrador,Total Reporting,1,2011,222540,100,208505,100,431045,100
PRO9011,Prince Edward Island,Total Reporting,1,2011,59295,100,54900,100,114200,100
PRO9012,Nova Scotia,Total Reporting,1,2011,399420,100,368635,100,768060,100
PRO9013,New Brunswick,Total Reporting,1,2011,320570,100,301865,100,622440,100
PRO9024,Québec,Total Reporting,1,2011,3303950,100,3170640,100,6474590,100
PRO9035,Ontario,Total Reporting,1,2011,5408950,100,5064715,100,10473665,100
PRO9046,Manitoba,Total Reporting,1,2011,483820,100,463125,100,946945,100
PRO9047,Saskatchewan,Total Reporting,1,2011,411535,100,400965,100,812500,100
PRO9048,Alberta,Total Reporting,1,2011,1442915,100,1445820,100,2888740,100
PRO9059,British Columbia,Total Reporting,1,2011,1871400,100,1775445,100,3646840,100
PRO9060,Yukon Territory,Total Reporting,1,2011,13735,100,13755,100,27495,100
PRO9061,Northwest Territories,Total Reporting,1,2011,15680,100,16075,100,31750,100
PRO9062,Nunavut,Total Reporting,1,2011,10345,100,10910,100,21255,100
RDA1,Lunenburg/Queens Regional Development Agency,Total Reporting,1,2011,25494,100,24230,100,49724,100
RDA10,Strait-Highlands Regional Development Agency,Total Reporting,1,2011,11639,100,11058,100,22692,100
RDA11,Cape Breton County Economic Development Authority,Total Reporting,1,2011,45069,100,39860,100,84934,100
RDA12,Guysborough County Regional Development Authority,Total Reporting,1,2011,3521,100,3501,100,7018,100
RDA13,Greater Halifax Partnership,Total Reporting,1,2011,169310,100,155705,100,325026,100
RDA3,Annapolis & Digby Economic Development Agency,Total Reporting,1,2011,13384,100,12444,100,25823,100
RDA4,Kings Regional Development Agency,Total Reporting,1,2011,25973,100,23918,100,49902,100
RDA5,Hants Regional Development Authority,Total Reporting,1,2011,17675,100,16870,100,34544,100
RDA6,Colchester Regional Development Agency,Total Reporting,1,2011,21755,100,20175,100,41920,100
RDA7,Cumberland Regional Economic Development Association,Total Reporting,1,2011,13680,100,12380,100,26050,100
RDA8,Pictou Regional Development Commission,Total Reporting,1,2011,19610,100,18260,100,37875,100
RDA9,Antigonish Regional Development Authority,Total Reporting,1,2011,8391,100,7746,100,16142,100
REG9014,Atlantic Canada,Total Reporting,1,2011,1001825,100,933905,100,1935745,100
SCB51,Cape Breton - Victoria Regional School Board,Total Reporting,1,2011,48071,100,42781,100,90852,100
SCB52,Strait Regional School Board,Total Reporting,1,2011,23553,100,22307,100,45855,100
SCB53,Chignecto - Central Regional School Board,Total Reporting,1,2011,64607,100,60151,100,124742,100
SCB54,Halifax Regional School Board,Total Reporting,1,2011,169313,100,155708,100,325031,100
SCB55,Annapolis Valley Regional School Board,Total Reporting,1,2011,43189,100,39964,100,83153,100
SCB58,South Shore Regional School Board,Total Reporting,1,2011,25470,100,24216,100,49691,100
SCB59,Tri County Regional School Board,Total Reporting,1,2011,25182,100,23477,100,48653,100
WSP1,Missaguash,Total Reporting,1,2011,13,100,12,100,25,100
WSP12,Kelly/Maccan/Hebert,Total Reporting,1,2011,3889,100,3600,100,7470,100
WSP13,Tidnish/Shinimicas,Total Reporting,1,2011,5149,100,4378,100,9544,100
WSP14,Philip/Wallace,Total Reporting,1,2011,3099,100,3016,100,6108,100
WSP16,East/Middle/West (Pictou),Total Reporting,1,2011,16198,100,14893,100,31086,100
WSP17,French,Total Reporting,1,2011,2346,100,2334,100,4699,100
WSP18,South/West,Total Reporting,1,2011,5779,100,5159,100,10928,100
WSP20,Tusket River,Total Reporting,1,2011,10170,100,9116,100,19296,100
WSP21,Barrington/Clyde,Total Reporting,1,2011,4370,100,4331,100,8691,100
WSP22,Roseway/Sable/Jordan,Total Reporting,1,2011,2070,100,1915,100,3998,100
WSP24,Herring Cove/Medway,Total Reporting,1,2011,4280,100,4243,100,8526,100
WSP26,Gold,Total Reporting,1,2011,7612,100,7071,100,14696,100
WSP27,East/Indian River,Total Reporting,1,2011,5401,100,5161,100,10554,100
WSP28,Sackville,Total Reporting,1,2011,135105,100,122524,100,257719,100
WSP29,Musquodoboit,Total Reporting,1,2011,11802,100,11243,100,23047,100
WSP3,Sissiboo/Bear,Total Reporting,1,2011,4797,100,4491,100,9294,100
WSP30,Tangier,Total Reporting,1,2011,1704,100,1750,100,3459,100
WSP31,East/West  (Sheet Harbour),Total Reporting,1,2011,545,100,558,100,1108,100
WSP32,Liscomb,Total Reporting,1,2011,621,100,631,100,1257,100
WSP33,St. Marys,Total Reporting,1,2011,840,100,795,100,1636,100
WSP34,Country Harbour,Total Reporting,1,2011,458,100,467,100,926,100
WSP35,New Harbour/Salmon,Total Reporting,1,2011,1230,100,1290,100,2522,100
WSP36,Clam Harbour/St. Francis,Total Reporting,1,2011,641,100,656,100,1307,100
WSP37,River Inhabitants,Total Reporting,1,2011,4424,100,4168,100,8614,100
WSP39,Cheticamp River,Total Reporting,1,2011,1184,100,991,100,2165,100
WSP40,Wreck Cove,Total Reporting,1,2011,1100,100,898,100,2008,100
WSP41,Indian,Total Reporting,1,2011,327,100,373,100,700,100
WSP42,North/Baddeck/Middle,Total Reporting,1,2011,956,100,1029,100,1990,100
WSP43,River Denys/Big,Total Reporting,1,2011,1083,100,1169,100,2253,100
WSP44,Grand,Total Reporting,1,2011,2174,100,1957,100,4131,100
WSP45,Salmon/Mira,Total Reporting,1,2011,45438,100,40231,100,85729,100
WSP47,Small Island / Shoreline,Total Reporting,1,2011,1125,100,1092,100,2210,100
WSP6,St. Croix,Total Reporting,1,2011,8128,100,7686,100,15836,100
WSP8,Shubenacadie/Stewiacke,Total Reporting,1,2011,26419,100,25599,100,52016,100
WSP9,Salmon/Debert,Total Reporting,1,2011,16130,100,14732,100,30821,100
